Sigla da UF;Código do Município;Nome do Município;Rede;Língua Portuguesa SAEB -2017;Língua Portuguesa SAEB -2019;Língua Portuguesa SAEB - 2021;Língua Portuguesa SAEB - 2023
PR;4102901;Bituruna;Estadual;275,22;284,23;280,68;280,48
PR;4102901;Bituruna;Pública;275,22;284,23;280,68;280,48
PR;4103008;Boa Esperança;Estadual;266,03;281,16;274,46;294,51
PR;4103008;Boa Esperança;Pública;266,03;281,16;274,46;294,51
PR;4103024;Boa Esperança do Iguaçu;Estadual;276,1;281,85;261,4;293,34
PR;4103024;Boa Esperança do Iguaçu;Pública;276,1;281,85;261,4;293,34
PR;4103040;Boa Ventura de São Roque;Estadual;241,69;263,51;266,58;265,2
PR;4103040;Boa Ventura de São Roque;Pública;241,69;263,51;266,58;265,2
PR;4103057;Boa Vista da Aparecida;Estadual;247,43;ND;266,35;280,96
PR;4103057;Boa Vista da Aparecida;Pública;247,43;ND;266,35;280,96
PR;4103107;Bocaiúva do Sul;Estadual;267,28;300,13;ND;274,53
PR;4103107;Bocaiúva do Sul;Pública;267,28;300,13;ND;274,53
PR;4103156;Bom Jesus do Sul;Estadual;245,58;ND;280,52;288,28
PR;4103156;Bom Jesus do Sul;Pública;245,58;ND;280,52;288,28
PR;4103206;Bom Sucesso;Estadual;245,19;254,26;263,86;264,21
PR;4103206;Bom Sucesso;Pública;245,19;254,26;263,86;264,21
PR;4103222;Bom Sucesso do Sul;Estadual;259,42;304,71;268,4;286,52
PR;4103222;Bom Sucesso do Sul;Pública;259,42;304,71;268,4;286,52
PR;4103305;Borrazópolis;Estadual;252,72;286,07;293,12;278,12
PR;4103305;Borrazópolis;Pública;252,72;286,07;293,12;278,12
PR;4103354;Braganey;Estadual;248,53;272,06;280,6;284,02
PR;4103354;Braganey;Pública;248,53;272,06;280,6;284,02
PR;4103370;Brasilândia do Sul;Estadual;264,12;296,57;ND;261,42
PR;4103370;Brasilândia do Sul;Pública;264,12;296,57;ND;261,42
PR;4103404;Cafeara;Estadual;226,06;281,03;267,43;265,87
PR;4103404;Cafeara;Pública;226,06;281,03;267,43;265,87
PR;4103453;Cafelândia;Estadual;ND;285,07;281,36;286,01
PR;4103453;Cafelândia;Pública;ND;285,07;281,36;286,01
PR;4103479;Cafezal do Sul;Estadual;235,79;260,66;258,27;285,07
PR;4103479;Cafezal do Sul;Pública;235,79;260,66;258,27;285,07
PR;4103503;Califórnia;Estadual;276,3;281,19;ND;296,43
PR;4103503;Califórnia;Pública;276,3;281,19;ND;296,43
PR;4103602;Cambará;Estadual;240,9;269,14;265,49;272,73
PR;4103602;Cambará;Pública;240,9;269,14;265,49;272,73
PR;4103701;Cambé;Estadual;273,67;275,35;285,4;282,87
PR;4103701;Cambé;Pública;273,67;275,35;285,4;282,87
PR;4103800;Cambira;Estadual;281,18;288,31;284,8;297,46
PR;4103800;Cambira;Pública;281,18;288,31;284,8;297,46
PR;4103909;Campina da Lagoa;Estadual;261,78;274,55;267,84;275,9
PR;4103909;Campina da Lagoa;Pública;261,78;274,55;267,84;275,9
PR;4103958;Campina do Simão;Estadual;270,8;278,43;283,63;281,09
PR;4103958;Campina do Simão;Pública;270,8;278,43;283,63;281,09
PR;4104006;Campina Grande do Sul;Estadual;251,58;280,06;268,56;283,71
PR;4104006;Campina Grande do Sul;Pública;251,58;280,06;268,56;283,71
PR;4104055;Campo Bonito;Estadual;262,49;ND;279,43;287,27
PR;4104055;Campo Bonito;Pública;262,49;ND;279,43;287,27
PR;4104105;Campo do Tenente;Estadual;258,08;267,94;262,79;275,89
PR;4104105;Campo do Tenente;Pública;258,08;267,94;262,79;275,89
PR;4104204;Campo Largo;Estadual;276,09;286,12;284,76;288,6
PR;4104204;Campo Largo;Federal;329,11;326,48;-;ND
PR;4104204;Campo Largo;Pública;277,02;290,34;284,76;291,67
PR;4104253;Campo Magro;Estadual;268;284,58;274,55;281,14
PR;4104253;Campo Magro;Pública;268;284,58;274,55;281,14
PR;4104303;Campo Mourão;Estadual;276,12;292,46;289,29;293,24
PR;4104303;Campo Mourão;Federal;ND;ND;-;346,18
PR;4104303;Campo Mourão;Pública;278,58;296,57;289,29;296,77
PR;4104402;Cândido de Abreu;Estadual;262,87;281,2;283,41;284,3
PR;4104402;Cândido de Abreu;Pública;262,87;281,2;283,41;284,3
PR;4104428;Candói;Estadual;266,73;292,8;275,21;287,21
PR;4104428;Candói;Pública;266,73;292,8;275,21;287,21
PR;4104451;Cantagalo;Estadual;274,71;284,39;278,78;289,58
PR;4104451;Cantagalo;Pública;274,71;284,39;278,78;289,58
PR;4104501;Capanema;Estadual;274,1;294,32;287,81;282,31
PR;4104501;Capanema;Federal;ND;ND;ND;321,86
PR;4104501;Capanema;Pública;274,1;301,52;298,08;299,29
PR;4104600;Capitão Leônidas Marques;Estadual;265,44;262,24;281,9;273,88
PR;4104600;Capitão Leônidas Marques;Pública;265,44;262,24;281,9;273,88
PR;4104659;Carambeí;Estadual;246,19;288,82;283,26;284,63
PR;4104659;Carambeí;Pública;246,19;288,82;283,26;284,63
PR;4104709;Carlópolis;Estadual;274,73;284,05;276,09;289,68
PR;4104709;Carlópolis;Pública;274,73;284,05;276,09;289,68
PR;4104808;Cascavel;Estadual;262,98;285,35;288,55;286,36
PR;4104808;Cascavel;Federal;307,43;ND;ND;324,25
PR;4104808;Cascavel;Pública;263,34;287,12;289,84;287,32
PR;4104907;Castro;Estadual;272,57;286,81;284,64;282,29
PR;4104907;Castro;Pública;272,57;286,81;284,64;282,29
PR;4105003;Catanduvas;Estadual;ND;282,35;270,47;276,55
PR;4105003;Catanduvas;Pública;ND;282,35;270,47;276,55
PR;4105102;Centenário do Sul;Estadual;245,7;254,5;259,53;271,67
PR;4105102;Centenário do Sul;Pública;245,7;254,5;259,53;271,67
PR;4105201;Cerro Azul;Estadual;249,08;258,14;258,44;267,17
PR;4105201;Cerro Azul;Pública;249,08;258,14;258,44;267,17
PR;4105300;Céu Azul;Estadual;277,93;284,61;293,67;275,67
PR;4105300;Céu Azul;Pública;277,93;284,61;293,67;275,67
PR;4105409;Chopinzinho;Estadual;257,66;267,14;270,13;286,6
PR;4105409;Chopinzinho;Pública;257,66;267,14;270,13;286,6
PR;4105508;Cianorte;Estadual;279,57;294,05;293,12;290,03
PR;4105508;Cianorte;Pública;279,57;294,05;293,12;290,03
PR;4105607;Cidade Gaúcha;Estadual;258,01;286,81;293,64;279,69
PR;4105607;Cidade Gaúcha;Pública;258,01;286,81;293,64;279,69
PR;4105706;Clevelândia;Estadual;263;272,7;267,82;282,94
PR;4105706;Clevelândia;Pública;263;272,7;267,82;282,94
PR;4105805;Colombo;Estadual;267,63;285,95;282,54;283,57
PR;4105805;Colombo;Federal;ND;ND;-;-
PR;4105805;Colombo;Pública;267,63;287,21;282,54;283,57
PR;4105904;Colorado;Estadual;285,19;287,47;286,21;-
PR;4105904;Colorado;Pública;285,19;287,47;286,21;-
PR;4106001;Congonhinhas;Estadual;244,35;ND;ND;266,65
PR;4106001;Congonhinhas;Pública;244,35;ND;ND;266,65
PR;4106100;Conselheiro Mairinck;Estadual;271,71;281,17;276,24;284,94
PR;4106100;Conselheiro Mairinck;Pública;271,71;281,17;276,24;284,94
PR;4106209;Contenda;Estadual;281,99;277,75;279,57;288,66
PR;4106209;Contenda;Pública;281,99;277,75;279,57;288,66
PR;4106308;Corbélia;Estadual;263,86;266,72;285,77;289,76
PR;4106308;Corbélia;Pública;263,86;266,72;285,77;289,76
PR;4106407;Cornélio Procópio;Estadual;262,41;290,46;289,45;290,94
PR;4106407;Cornélio Procópio;Pública;262,41;290,46;289,45;290,94
PR;4106456;Coronel Domingos Soares;Estadual;251,46;242,1;251,24;246,08
PR;4106456;Coronel Domingos Soares;Pública;251,46;242,1;251,24;246,08
PR;4106506;Coronel Vivida;Estadual;263,69;278,29;261;287,85
PR;4106506;Coronel Vivida;Federal;317,07;-;327,7;312,76
PR;4106506;Coronel Vivida;Pública;273,01;278,29;279,48;294,67
PR;4106555;Corumbataí do Sul;Estadual;256,4;277,24;ND;294,4
PR;4106555;Corumbataí do Sul;Pública;256,4;277,24;ND;294,4
PR;4106571;Cruzeiro do Iguaçu;Estadual;285,83;306,65;293,21;300,07
PR;4106571;Cruzeiro do Iguaçu;Pública;285,83;306,65;293,21;300,07
PR;4106605;Cruzeiro do Oeste;Estadual;252,05;273,54;262,64;282,83
PR;4106605;Cruzeiro do Oeste;Pública;252,05;273,54;262,64;282,83
PR;4106704;Cruzeiro do Sul;Estadual;248,51;ND;273,87;284,15
PR;4106704;Cruzeiro do Sul;Pública;248,51;ND;273,87;284,15
PR;4106803;Cruz Machado;Estadual;257,37;278,59;280,41;278,95
PR;4106803;Cruz Machado;Pública;257,37;278,59;280,41;278,95
PR;4106852;Cruzmaltina;Estadual;252,85;251,08;ND;278,2
PR;4106852;Cruzmaltina;Pública;252,85;251,08;ND;278,2
PR;4106902;Curitiba;Estadual;274,69;288,82;290,63;292,15
PR;4106902;Curitiba;Federal;338,31;342,46;ND;339,54
PR;4106902;Curitiba;Pública;276,67;290,13;292,35;292,88
PR;4107009;Curiúva;Estadual;266,31;273,42;265,03;271,25
PR;4107009;Curiúva;Pública;266,31;273,42;265,03;271,25
PR;4107108;Diamante do Norte;Estadual;262,11;264,6;272,81;281,37
PR;4107108;Diamante do Norte;Pública;262,11;264,6;272,81;281,37
PR;4107124;Diamante do Sul;Estadual;262,68;276,91;265,22;274,34
PR;4107124;Diamante do Sul;Pública;262,68;276,91;265,22;274,34
PR;4107157;Diamante D'Oeste;Estadual;239,6;292,69;289,22;272,03
PR;4107157;Diamante D'Oeste;Pública;239,6;292,69;289,22;272,03
PR;4107207;Dois Vizinhos;Estadual;271,76;280,88;286,9;283,12
PR;4107207;Dois Vizinhos;Pública;271,76;280,88;286,9;283,12
PR;4107256;Douradina;Estadual;251,06;279,1;275,35;284,42
PR;4107256;Douradina;Pública;251,06;279,1;275,35;284,42
PR;4107306;Doutor Camargo;Estadual;256,46;272,49;277,9;287,94
PR;4107306;Doutor Camargo;Pública;256,46;272,49;277,9;287,94
PR;4107405;Enéas Marques;Estadual;281,45;294,73;303,1;292,42
PR;4107405;Enéas Marques;Pública;281,45;294,73;303,1;292,42
PR;4107504;Engenheiro Beltrão;Estadual;260,42;293,49;269,06;277,14
PR;4107504;Engenheiro Beltrão;Pública;260,42;293,49;269,06;277,14
PR;4107520;Esperança Nova;Estadual;261,7;266,13;289,26;268,73
PR;4107520;Esperança Nova;Pública;261,7;266,13;289,26;268,73
PR;4107538;Entre Rios do Oeste;Estadual;286,22;286,98;298,75;294,1
PR;4107538;Entre Rios do Oeste;Pública;286,22;286,98;298,75;294,1
PR;4107546;Espigão Alto do Iguaçu;Estadual;273,8;284,6;279,01;289,75
PR;4107546;Espigão Alto do Iguaçu;Pública;273,8;284,6;279,01;289,75
PR;4107553;Farol;Estadual;294,74;ND;311,1;293,91
PR;4107553;Farol;Pública;294,74;ND;311,1;293,91
PR;4107603;Faxinal;Estadual;241,26;264,49;264,94;263,04
PR;4107603;Faxinal;Pública;241,26;264,49;264,94;263,04
PR;4107652;Fazenda Rio Grande;Estadual;263,89;272,12;283,37;284,72
PR;4107652;Fazenda Rio Grande;Pública;263,89;272,12;283,37;284,72
PR;4107702;Fênix;Estadual;246,98;262,89;257,29;280
PR;4107702;Fênix;Pública;246,98;262,89;257,29;280
PR;4107736;Fernandes Pinheiro;Estadual;266,16;277,22;286,2;292,16
PR;4107736;Fernandes Pinheiro;Pública;266,16;277,22;286,2;292,16
PR;4107751;Figueira;Estadual;262,35;279,99;273,86;281,15
PR;4107751;Figueira;Pública;262,35;279,99;273,86;281,15
PR;4107801;Floraí;Estadual;275,03;293,26;274,65;287,11
PR;4107801;Floraí;Pública;275,03;293,26;274,65;287,11
PR;4107850;Flor da Serra do Sul;Estadual;273,65;292,14;ND;293,6
PR;4107850;Flor da Serra do Sul;Pública;273,65;292,14;ND;293,6
PR;4107900;Floresta;Estadual;260,19;257,48;276,38;284,79
PR;4107900;Floresta;Pública;260,19;257,48;276,38;284,79
PR;4108007;Florestópolis;Estadual;ND;ND;265,71;268,02
PR;4108007;Florestópolis;Pública;ND;ND;265,71;268,02
PR;4108106;Flórida;Estadual;287,25;305,93;282,47;-
PR;4108106;Flórida;Pública;287,25;305,93;282,47;-
PR;4108205;Formosa do Oeste;Estadual;ND;289,62;293,48;278,31
PR;4108205;Formosa do Oeste;Pública;ND;289,62;293,48;278,31
PR;4108304;Foz do Iguaçu;Estadual;272,6;280,56;282,53;288,3
PR;4108304;Foz do Iguaçu;Federal;336,17;ND;-;ND
PR;4108304;Foz do Iguaçu;Pública;274,27;284,4;282,53;290,87
PR;4108320;Francisco Alves;Estadual;250,36;258,49;253,48;276,71
PR;4108320;Francisco Alves;Pública;250,36;258,49;253,48;276,71
PR;4108403;Francisco Beltrão;Estadual;282,67;292,74;291,63;291,48
PR;4108403;Francisco Beltrão;Pública;282,67;292,74;291,63;291,48
PR;4108452;Foz do Jordão;Estadual;246,42;291,4;279,4;283,86
PR;4108452;Foz do Jordão;Pública;246,42;291,4;279,4;283,86
PR;4108502;General Carneiro;Estadual;254,62;277,44;260,09;273,06
PR;4108502;General Carneiro;Pública;254,62;277,44;260,09;273,06
PR;4108551;Godoy Moreira;Estadual;240,55;301,71;271,14;301,94
PR;4108551;Godoy Moreira;Pública;240,55;301,71;271,14;301,94
PR;4108601;Goioerê;Estadual;275,88;274,08;283,43;270,24
PR;4108601;Goioerê;Federal;ND;ND;ND;ND
PR;4108601;Goioerê;Pública;278,15;289,43;302,51;283,11
PR;4108650;Goioxim;Estadual;246,58;277,6;280,48;281,32
PR;4108650;Goioxim;Pública;246,58;277,6;280,48;281,32
PR;4108700;Grandes Rios;Estadual;270,43;291,03;271,5;302,34
PR;4108700;Grandes Rios;Pública;270,43;291,03;271,5;302,34
PR;4108809;Guaíra;Estadual;276,01;279,06;282,28;289,01
PR;4108809;Guaíra;Pública;276,01;279,06;282,28;289,01
PR;4108908;Guairaçá;Estadual;249,13;278,83;278,05;291,98
PR;4108908;Guairaçá;Pública;249,13;278,83;278,05;291,98
PR;4108957;Guamiranga;Estadual;264,01;281,23;280,81;274,61
PR;4108957;Guamiranga;Pública;264,01;281,23;280,81;274,61
PR;4109005;Guapirama;Estadual;277,53;270,78;282,5;277,79
PR;4109005;Guapirama;Pública;277,53;270,78;282,5;277,79
PR;4109104;Guaporema;Estadual;251,61;ND;ND;267,22
PR;4109104;Guaporema;Pública;251,61;ND;ND;267,22
PR;4109203;Guaraci;Estadual;243,92;261,47;283,95;298,13
PR;4109203;Guaraci;Pública;243,92;261,47;283,95;298,13
PR;4109302;Guaraniaçu;Estadual;255,28;ND;286,22;282
PR;4109302;Guaraniaçu;Pública;255,28;ND;286,22;282
PR;4109401;Guarapuava;Estadual;273,79;295,09;294,17;293,3
PR;4109401;Guarapuava;Pública;273,79;295,09;294,17;293,3
PR;4109500;Guaraqueçaba;Estadual;245,14;254,28;259,98;258,89
PR;4109500;Guaraqueçaba;Pública;245,14;254,28;259,98;258,89
PR;4109609;Guaratuba;Estadual;269,64;281,11;283,22;282,35
PR;4109609;Guaratuba;Pública;269,64;281,11;283,22;282,35
PR;4109658;Honório Serpa;Estadual;245,27;268,31;288,36;275,55
PR;4109658;Honório Serpa;Pública;245,27;268,31;288,36;275,55
PR;4109708;Ibaiti;Estadual;259,15;265,95;271,21;278,98
PR;4109708;Ibaiti;Pública;259,15;265,95;271,21;278,98
PR;4109757;Ibema;Estadual;276,91;ND;283,84;274,54
PR;4109757;Ibema;Pública;276,91;ND;283,84;274,54
PR;4109807;Ibiporã;Estadual;262,51;277,91;269,73;282,37
PR;4109807;Ibiporã;Pública;262,51;277,91;269,73;282,37
PR;4109906;Icaraíma;Estadual;265,47;272,76;270,92;277,98
PR;4109906;Icaraíma;Pública;265,47;272,76;270,92;277,98
PR;4110003;Iguaraçu;Estadual;257,36;ND;271,5;-
PR;4110003;Iguaraçu;Pública;257,36;ND;271,5;-
PR;4110052;Iguatu;Estadual;263,71;294,19;ND;281,27
PR;4110052;Iguatu;Pública;263,71;294,19;ND;281,27
PR;4110078;Imbaú;Estadual;259,65;259,63;258,87;264,48
PR;4110078;Imbaú;Pública;259,65;259,63;258,87;264,48
PR;4110102;Imbituva;Estadual;259,06;280,85;282,72;294,47
PR;4110102;Imbituva;Pública;259,06;280,85;282,72;294,47
PR;4110201;Inácio Martins;Estadual;265,01;285,02;278,81;283,53
PR;4110201;Inácio Martins;Pública;265,01;285,02;278,81;283,53
PR;4110300;Inajá;Estadual;259,12;300,82;274,44;304,36
PR;4110300;Inajá;Pública;259,12;300,82;274,44;304,36
PR;4110409;Indianópolis;Estadual;ND;261,07;261,35;260,92
PR;4110409;Indianópolis;Pública;ND;261,07;261,35;260,92
PR;4110508;Ipiranga;Estadual;278,24;297,62;286,08;289,82
PR;4110508;Ipiranga;Pública;278,24;297,62;286,08;289,82
PR;4110607;Iporã;Estadual;264,37;282,65;280,81;275,84
PR;4110607;Iporã;Pública;264,37;282,65;280,81;275,84
PR;4110656;Iracema do Oeste;Estadual;271,83;282,13;ND;269,1
PR;4110656;Iracema do Oeste;Pública;271,83;282,13;ND;269,1
PR;4110706;Irati;Estadual;279,61;284,77;288,51;292,67
PR;4110706;Irati;Federal;-;328,14;ND;327,58
PR;4110706;Irati;Pública;278,51;297,59;296,57;295,83
PR;4110805;Iretama;Estadual;267,1;289,88;273,4;285,38
PR;4110805;Iretama;Pública;267,1;289,88;273,4;285,38
PR;4110904;Itaguajé;Estadual;269,86;274,02;279,51;277,2
PR;4110904;Itaguajé;Pública;269,86;274,02;279,51;277,2
PR;4110953;Itaipulândia;Estadual;291,43;304,19;294,02;306,18
PR;4110953;Itaipulândia;Pública;291,43;304,19;294,02;306,18
PR;4111001;Itambaracá;Estadual;232,07;231,08;241,3;257,42
PR;4111001;Itambaracá;Pública;232,07;231,08;241,3;257,42
PR;4111100;Itambé;Estadual;ND;282,65;273,84;293,05
PR;4111100;Itambé;Pública;ND;282,65;273,84;293,05
PR;4111209;Itapejara d'Oeste;Estadual;268,29;ND;282,08;271,17
PR;4111209;Itapejara d'Oeste;Pública;268,29;ND;282,08;271,17
PR;4111258;Itaperuçu;Estadual;244,51;265,86;259,36;267,73
PR;4111258;Itaperuçu;Pública;244,51;265,86;259,36;267,73
PR;4111308;Itaúna do Sul;Estadual;241,7;264,47;247,27;252,55
PR;4111308;Itaúna do Sul;Pública;241,7;264,47;247,27;252,55
PR;4111407;Ivaí;Estadual;276,99;280,7;284,31;283,09
PR;4111407;Ivaí;Pública;276,99;280,7;284,31;283,09
PR;4111506;Ivaiporã;Estadual;259,5;264,38;278,16;286,96
PR;4111506;Ivaiporã;Federal;310,73;293,07;ND;301,21
PR;4111506;Ivaiporã;Pública;267,25;274,36;289,25;290,15
PR;4111555;Ivaté;Estadual;262,61;278,8;278,72;279,87
PR;4111555;Ivaté;Pública;262,61;278,8;278,72;279,87
PR;4111605;Ivatuba;Estadual;270,91;283,68;311,47;285,49
PR;4111605;Ivatuba;Pública;270,91;283,68;311,47;285,49
PR;4111704;Jaboti;Estadual;259,34;275,26;283,77;289,74
PR;4111704;Jaboti;Pública;259,34;275,26;283,77;289,74
PR;4111803;Jacarezinho;Estadual;247,7;262,97;269,91;271,05
PR;4111803;Jacarezinho;Federal;ND;-;-;-
PR;4111803;Jacarezinho;Pública;260,78;262,97;269,91;271,05
PR;4111902;Jaguapitã;Estadual;246,41;267,99;ND;268,93
PR;4111902;Jaguapitã;Pública;246,41;267,99;ND;268,93
PR;4112009;Jaguariaíva;Estadual;262,54;279,86;270,35;282,55
PR;4112009;Jaguariaíva;Federal;302,27;ND;-;-
PR;4112009;Jaguariaíva;Pública;266,84;284,95;270,35;282,55
PR;4112108;Jandaia do Sul;Estadual;267,27;290,38;267,18;280,42
PR;4112108;Jandaia do Sul;Pública;267,27;290,38;267,18;280,42
PR;4112207;Janiópolis;Estadual;265,65;ND;271,53;275,91
PR;4112207;Janiópolis;Pública;265,65;ND;271,53;275,91
PR;4112306;Japira;Estadual;245,29;265,33;ND;275,98
PR;4112306;Japira;Pública;245,29;265,33;ND;275,98
PR;4112405;Japurá;Estadual;252,85;276,32;271,46;276,42
PR;4112405;Japurá;Pública;252,85;276,32;271,46;276,42
PR;4112504;Jardim Alegre;Estadual;239,63;259,61;249,37;277,3
PR;4112504;Jardim Alegre;Pública;239,63;259,61;249,37;277,3
PR;4112603;Jardim Olinda;Estadual;273,14;267,49;-;-
PR;4112603;Jardim Olinda;Pública;273,14;267,49;-;-
PR;4112702;Jataizinho;Estadual;ND;260,56;ND;257,68
PR;4112702;Jataizinho;Pública;ND;260,56;ND;257,68
PR;4112751;Jesuítas;Estadual;269,22;261;268,81;289,31
PR;4112751;Jesuítas;Pública;269,22;261;268,81;289,31
PR;4112801;Joaquim Távora;Estadual;278,02;307,03;294,66;306,91
PR;4112801;Joaquim Távora;Pública;278,02;307,03;294,66;306,91
PR;4112900;Jundiaí do Sul;Estadual;277,62;265,33;273,86;263,98
PR;4112900;Jundiaí do Sul;Pública;277,62;265,33;273,86;263,98
PR;4112959;Juranda;Estadual;265,53;275,09;266,19;288,44
PR;4112959;Juranda;Pública;265,53;275,09;266,19;288,44
PR;4113007;Jussara;Estadual;271,04;288,04;265,02;290,68
PR;4113007;Jussara;Pública;271,04;288,04;265,02;290,68
PR;4113106;Kaloré;Estadual;263,97;282,13;291,16;276,94
PR;4113106;Kaloré;Pública;263,97;282,13;291,16;276,94
PR;4113205;Lapa;Estadual;257,6;273,21;280,7;277,68
PR;4113205;Lapa;Pública;257,6;273,21;280,7;277,68
PR;4113254;Laranjal;Estadual;240,82;263,17;266,49;272,94
PR;4113254;Laranjal;Pública;240,82;263,17;266,49;272,94
PR;4113304;Laranjeiras do Sul;Estadual;283,51;300,23;297,64;303,29
PR;4113304;Laranjeiras do Sul;Pública;283,51;300,23;297,64;303,29
PR;4113403;Leópolis;Estadual;236,71;267,65;249,74;262,96
PR;4113403;Leópolis;Pública;236,71;267,65;249,74;262,96
PR;4113429;Lidianópolis;Estadual;252,81;257,26;253,33;271,34
PR;4113429;Lidianópolis;Pública;252,81;257,26;253,33;271,34
PR;4113452;Lindoeste;Estadual;246,1;276,6;273,69;264,52
PR;4113452;Lindoeste;Pública;246,1;276,6;273,69;264,52
PR;4113502;Loanda;Estadual;256,34;267,39;254,59;276,95
PR;4113502;Loanda;Pública;256,34;267,39;254,59;276,95
PR;4113601;Lobato;Estadual;266,15;269,99;301,82;-
PR;4113601;Lobato;Pública;266,15;269,99;301,82;-
PR;4113700;Londrina;Estadual;272,15;272;291,59;287,53
PR;4113700;Londrina;Federal;344,58;ND;-;ND
PR;4113700;Londrina;Pública;272,71;274,71;291,59;288,83
PR;4113734;Luiziana;Estadual;271,17;278,35;282,46;271,04
PR;4113734;Luiziana;Pública;271,17;278,35;282,46;271,04
PR;4113759;Lunardelli;Estadual;ND;255,49;250,98;266,82
PR;4113759;Lunardelli;Pública;ND;255,49;250,98;266,82
PR;4113809;Lupionópolis;Estadual;262,82;265,14;ND;272,1
PR;4113809;Lupionópolis;Pública;262,82;265,14;ND;272,1
PR;4113908;Mallet;Estadual;283,64;297,81;290,29;292,06
PR;4113908;Mallet;Pública;283,64;297,81;290,29;292,06
PR;4114005;Mamborê;Estadual;285,71;276,43;275,41;273
PR;4114005;Mamborê;Pública;285,71;276,43;275,41;273
PR;4114104;Mandaguaçu;Estadual;262,35;274,25;275,5;270,12
PR;4114104;Mandaguaçu;Pública;262,35;274,25;275,5;270,12
PR;4114203;Mandaguari;Estadual;269,08;283,53;284,05;276,54
PR;4114203;Mandaguari;Pública;269,08;283,53;284,05;276,54
PR;4114302;Mandirituba;Estadual;265,11;265,43;274,98;281,96
PR;4114302;Mandirituba;Pública;265,11;265,43;274,98;281,96
PR;4114351;Manfrinópolis;Estadual;267,7;297,89;ND;290,1
PR;4114351;Manfrinópolis;Pública;267,7;297,89;ND;290,1
PR;4114401;Mangueirinha;Estadual;263,21;281,63;274,03;276,3
PR;4114401;Mangueirinha;Pública;263,21;281,63;274,03;276,3
PR;4114500;Manoel Ribas;Estadual;273,22;293,05;284,76;297,03
PR;4114500;Manoel Ribas;Pública;273,22;293,05;284,76;297,03
PR;4114609;Marechal Cândido Rondon;Estadual;278,23;289,94;286,84;290,44
PR;4114609;Marechal Cândido Rondon;Pública;278,23;289,94;286,84;290,44
PR;4114708;Maria Helena;Estadual;245,27;293,75;275,33;287,34
PR;4114708;Maria Helena;Pública;245,27;293,75;275,33;287,34
PR;4114807;Marialva;Estadual;279,31;281,29;284,4;285,43
PR;4114807;Marialva;Pública;279,31;281,29;284,4;285,43
PR;4114906;Marilândia do Sul;Estadual;252,9;289,35;286,44;288,42
PR;4114906;Marilândia do Sul;Pública;252,9;289,35;286,44;288,42
PR;4115002;Marilena;Estadual;265,38;274,73;269,32;279,04
PR;4115002;Marilena;Pública;265,38;274,73;269,32;279,04
PR;4115101;Mariluz;Estadual;243,59;259,7;261,9;262,96
PR;4115101;Mariluz;Pública;243,59;259,7;261,9;262,96
PR;4115200;Maringá;Estadual;278,99;292,1;292,86;290,14
PR;4115200;Maringá;Pública;278,99;292,1;292,86;290,14
PR;4115309;Mariópolis;Estadual;263,86;290,16;282,74;289,88
PR;4115309;Mariópolis;Pública;263,86;290,16;282,74;289,88
PR;4115358;Maripá;Estadual;293,75;313,33;298,43;292,71
PR;4115358;Maripá;Pública;293,75;313,33;298,43;292,71
PR;4115408;Marmeleiro;Estadual;280,83;285,29;287,73;288,65
PR;4115408;Marmeleiro;Pública;280,83;285,29;287,73;288,65
PR;4115457;Marquinho;Estadual;265,65;276,49;280,61;282,1
PR;4115457;Marquinho;Pública;265,65;276,49;280,61;282,1
PR;4115507;Marumbi;Estadual;246,66;268,25;273,94;280,16
PR;4115507;Marumbi;Pública;246,66;268,25;273,94;280,16
PR;4115606;Matelândia;Estadual;247,04;279,69;272,35;284,59
PR;4115606;Matelândia;Pública;247,04;279,69;272,35;284,59
PR;4115705;Matinhos;Estadual;269,06;293,45;287,63;288,24
PR;4115705;Matinhos;Pública;269,06;293,45;287,63;288,24
PR;4115739;Mato Rico;Estadual;245,77;265,48;267,06;289,98
PR;4115739;Mato Rico;Pública;245,77;265,48;267,06;289,98
PR;4115754;Mauá da Serra;Estadual;248,35;276,17;282,64;291,53
PR;4115754;Mauá da Serra;Pública;248,35;276,17;282,64;291,53
PR;4115804;Medianeira;Estadual;280,87;291,7;291,52;296,23
PR;4115804;Medianeira;Pública;280,87;291,7;291,52;296,23
PR;4115853;Mercedes;Estadual;279,32;315,79;288,5;315,88
PR;4115853;Mercedes;Pública;279,32;315,79;288,5;315,88
PR;4115903;Mirador;Estadual;229,04;229,97;256,11;260
PR;4115903;Mirador;Pública;229,04;229,97;256,11;260
PR;4116000;Miraselva;Estadual;260,13;ND;276,11;239,31
PR;4116000;Miraselva;Pública;260,13;ND;276,11;239,31
PR;4116059;Missal;Estadual;286,84;298,21;282,98;287,27
PR;4116059;Missal;Pública;286,84;298,21;282,98;287,27
PR;4116109;Moreira Sales;Estadual;253,93;276,77;270,09;269,71
PR;4116109;Moreira Sales;Pública;253,93;276,77;270,09;269,71
PR;4116208;Morretes;Estadual;249,73;276;248,09;286,95
PR;4116208;Morretes;Pública;249,73;276;248,09;286,95
PR;4116307;Munhoz de Melo;Estadual;264,44;270,09;269,31;-
PR;4116307;Munhoz de Melo;Pública;264,44;270,09;269,31;-
PR;4116406;Nossa Senhora das Graças;Estadual;234,62;ND;248,77;-
PR;4116406;Nossa Senhora das Graças;Pública;234,62;ND;248,77;-
